"id","node","node_status","serial_number","dev_eui","latitude","longitude"
397,"F16D278","POWER LOSS","2008DFA003796","687d54f1dd5e1320","35.085252","-106.64864"
464,"3e3c2c7772385519","POWER LOSS","2008DFA006847","3e3c2c7772385519","35.087848","-106.647848"
532,"F16D694","POWER LOSS","2008DFA003949","a638b4e1174c77ab","35.088632","-106.647088"
501,"F16D672","POWER LOSS","2008DFA003964","dcfbbcea05334f7e","35.08792","-106.647328"
623,"F16D669","POWER LOSS","2008DFA003948","63e1ac4254973ee9","35.087688","-106.64716"
281,"F16D670","POWER LOSS","2008DFA004022","7b4d2841f71d7825","35.087683","-106.647469"
670,"F16D247","POWER LOSS","2008DFA001417","63da1c31e76e9e2e","35.088088","-106.65048"
592,"F16D696","POWER LOSS","2008DFA003960","6df03c94c770e070","35.088248","-106.647232"
213,"3e8848c56df63697","POWER LOSS","2008DFA006733","3e8848c56df63697","35.076648","-106.532184"
8,"a630386524bda50e","POWER LOSS","2008DFA003405","a630386524bda50e","35.07858","-106.53244"
521,"F16D857","POWER LOSS","2008DFA003993","6defe0c52ed539c4","35.090393","-106.648165"
538,"F16D861","POWER LOSS","2008DFA003974","a77cf0326c6db4d6","35.089456","-106.648334"
584,"F16D698","OFFLINE","2008DFA003988","6def9c2562e482a9","35.088713","-106.64799"
552,"E17A1004","POWER LOSS","2010DFA005985","6b683431b4bb5233","35.07726","-106.711504"
327,"DECA0724","OFFLINE","2008DFA003956","7b8bd0e654ed632b","35.095052","-106.67076"
472,"E17A975","POWER LOSS","2008DFA003725","63d9e8d0c0e76dba","35.079868","-106.697152"
703,"654bc0f20d2bf6c3","POWER LOSS","2007DFA003023","654bc0f20d2bf6c3","35.075","-106.70092"
310,"F17B377","POWER LOSS","2008DFA006805","a78e785f0d09861e","35.080303","-106.650571"
77,"F16D220","POWER LOSS","2008DFA003538","63d95872a034658b","35.085464","-106.651341"
299,"F16D1238-5G","POWER LOSS","2008DFA004001","dad434b6280ba0ad","35.085592","-106.647688"
590,"F17A738","POWER LOSS","2008DFA006977","a67ad4697cef569a","35.080816","-106.654616"
302,"F17A737","POWER LOSS","2008DFA006509","6de2944a8b68a938","35.08096","-106.654536"
383,"F16D202","POWER LOSS","2008DFA003528","7b8a2c5263b388f2","35.085288","-106.652603"
29,"a77d100721992e8b","POWER LOSS","2008DFA003374","a77d100721992e8b","35.075432","-106.532416"
84,"F16D199","OFFLINE","2008DFA003534","63e150b5fedbe9f2","35.08568","-106.653117"
507,"E17A1069_1","POWER LOSS","2008DFA006957","a645ac2a4cc673b1","35.07596","-106.695152"
510,"E17A1007","OFFLINE","2010DFA006031","6a647892476787db","35.07578","-106.7132"
47,"687cb08e27ab5def","POWER LOSS","2008DFA003487","687cb08e27ab5def","35.079972","-106.532448"
547,"E17A990","OFFLINE","2010DFA005983","6b75c4160191df72","35.070728","-106.71232"
620,"E17A1017","POWER LOSS","2010DFA006044","6ad1e468b1c68587","35.074568","-106.696232"
15,"652fd8a3c23fa0ac","POWER LOSS","2008DFA003451","652fd8a3c23fa0ac","35.073448","-106.532512"
658,"F16D290","OFFLINE","2008DFA001377","c89db851f986ac47","35.08866","-106.64968"
194,"DECA3389","OFFLINE","2008DFA003911","687e38806f95b9ab","35.084872","-106.654864"
335,"F16D288","OFFLINE","2008DFA004040","689114e3d5744372","35.088562","-106.648527"
671,"F16D301","OFFLINE","2008DFA001419","63dc9cb274494652","35.089308","-106.651538"
354,"a67ac49c8e30fe4c","OFFLINE","2008DFA006646","a67ac49c8e30fe4c","35.073732","-106.532256"
280,"a791409840a67449","OFFLINE","2008DFA006734","a791409840a67449","35.07414","-106.532272"
674,"F16D304","POWER LOSS","2008DFA001422","688dccbf8ab9070a","35.08862","-106.65197"
356,"F16D261","POWER LOSS","2008DFA003556","687c7c7df30159cc","35.087863","-106.653333"
475,"DECA0637","POWER LOSS","2008DFA006722","dc29c45b27b2c932","35.098227","-106.671004"
255,"F16D285","OFFLINE","2008DFA004041","63df30e933d4c977","35.08881","-106.648482"
244,"F16C962","POWER LOSS","2008DFA006798","a79254e96333ffd8","35.08486","-106.656448"
536,"F16D1441","POWER LOSS","2008DFA003976","db78acd4c0983b62","35.090689","-106.650499"
400,"F16D1256","OFFLINE","2008DFA003794","687ee803b5336531","35.085","-106.647112"
439,"F16D225","OFFLINE","2008DFA003869","687fd0524c00491e","35.086127","-106.648781"
402,"F16D223","OFFLINE","2008DFA003791","6880185779c6a158","35.085671","-106.648845"
394,"E17A984","OFFLINE","2008DFA003750","63dce0ee4e542938","35.072108","-106.712936"
461,"F17A735","POWER LOSS","2008DFA006913","a78fb8ff38b3ec51","35.0811","-106.655352"
557,"E17A1024","OFFLINE","2010DFA006061","6a648c996ed7a0cd","35.07434","-106.700608"
687,"654f3c0a96c2be63","POWER LOSS","2007DFA002982","654f3c0a96c2be63",,
554,"E17A1028","POWER LOSS","2010DFA006070","6ad09830d745dede","35.07404","-106.702632"
451,"F16C768","POWER LOSS","2008DFA006941","a67280c0ec88325e","35.08112","-106.655736"
534,"F16C764","POWER LOSS","2008DFA006739","3ed008f7966e37c6","35.081885","-106.654006"
618,"a67928ba9142a000","OFFLINE","2008DFA006944","a67928ba9142a000","35.07766","-106.532184"
331,"DVT0063","POWER LOSS","2008DFA006732","3eb864fe15d9f398","35.079944","-106.64787"
250,"F16D1237","OFFLINE","2008DFA003958","63e17c758bf3f292","35.08542","-106.647824"
603,"F16D608","POWER LOSS","2008DFA003938","68906cad95ff04b1","35.087712","-106.646624"
495,"F16D671","POWER LOSS","2008DFA003962","63dd5032eb9dc615","35.087632","-106.646888"
393,"F16D224","OFFLINE","2008DFA003866","7b4d68864d0efffd","35.08592","-106.648856"
163,"DECA0634","POWER LOSS","2008DFA006673","3e0178f1c8497836","35.09851","-106.671016"
381,"F16D093","OFFLINE","2008DFA006684","dc3d9864bf34d7aa","35.082132","-106.64972"
83,"F16D318","POWER LOSS","2008DFA003519","63e1104ec29a27a7","35.090791","-106.65174"
430,"DECA3597","OFFLINE","2008DFA003878","687dd4ce3d5b52a7","35.084249","-106.650123"
429,"DECA3385","POWER LOSS","2008DFA003845","68807c9e56d4497e","35.08514","-106.65536"
438,"DECA3397","POWER LOSS","2008DFA003873","68801009849fcfce","35.084946","-106.654052"
437,"DECA3381","POWER LOSS","2008DFA003860","7b8824d5081cc789","35.085153","-106.655739"
263,"DECA3560","POWER LOSS","2008DFA003910","63de14e0402dfb96","35.084617","-106.65289"
523,"a6793c1805344a97","POWER LOSS","2008DFA006945","a6793c1805344a97","35.084693","-106.653466"
68,"F16D1234","POWER LOSS","2008DFA006553","a676dc29ca161a31","35.081712","-106.6498"
502,"F16C949","OFFLINE","2008DFA006965","dc28581b5e2978a4","35.084013","-106.65603"
522,"F16C951","OFFLINE","2008DFA006774","1a430cc45700e0cf","35.084048","-106.655568"
525,"F16C950","OFFLINE","2008DFA006766","a6383023957f1366","35.08416","-106.656432"
574,"E17A998","OFFLINE","2010DFA006021","6b6858f23477e88a","35.073428","-106.713472"
404,"D17B151","POWER LOSS","2008DFA003741","63dd04df7c26de99","35.074828","-106.713864"
669,"F16D302","POWER LOSS","2008DFA001415","7b8bbc9ca69e0c4a","35.089197","-106.65184"
420,"F16D228","POWER LOSS","2008DFA003891","5b1dc0d14ad77bfb","35.086409","-106.64968"
625,"F16D1255","POWER LOSS","2008DFA003950","a638d49b93a0a7cc","35.085689","-106.650036"
540,"F16D1251","POWER LOSS","2008DFA003955","63de70fd21b4d2cf","35.086441","-106.649903"
446,"DECA0541","POWER LOSS","2008DFA006702","a636d857f378f02f","35.09764","-106.671268"
